Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,8334.7439,22.1768,22.0709,0.1059,21.6982,5.7056,5.3012,0.4044,29.7756,37.4986,1.9957,8334.7439,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,8356.9207,24.3616,24.2198,0.1418,23.9590,8.9611,8.8234,0.1377,45.0974,16.6719,-15.3218,8356.9207,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,8381.2823,23.0836,22.8165,0.2671,22.4960,6.4158,6.4084,0.0074,37.4077,24.9997,7.6897,8381.2823,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,8404.3659,23.1628,23.0498,0.1130,22.7393,7.1147,6.9837,0.1310,39.3238,25.0041,-1.9161,8404.3659,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,8427.5287,22.1057,21.9353,0.1704,21.7531,7.8042,7.2961,0.5081,41.1651,20.3504,-1.8413,8427.5287,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,8449.6344,22.5598,22.4602,0.0996,22.2722,7.2850,7.2669,0.0181,39.4098,21.3237,1.7553,8449.6344,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,8472.1942,22.9452,22.7504,0.1948,22.4306,7.1549,6.9650,0.1899,38.1737,25.0106,1.2361,8472.1942,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,8495.1394,23.2004,23.1078,0.0926,22.8603,7.2624,7.1750,0.0874,40.2391,20.3268,-2.0654,8495.1394,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,8518.3398,22.7809,22.6535,0.1274,22.1650,6.7039,6.1659,0.5380,37.3655,25.5175,2.8736,8518.3398,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,8541.1207,22.9431,22.8443,0.0988,22.5717,7.6281,7.5345,0.0936,40.1021,20.8313,-2.7366,8541.1207,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,8564.0638,22.3356,22.2351,0.1005,22.0340,6.4346,6.2234,0.2112,37.9903,25.0001,2.1118,8564.0638,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,8586.3994,22.1146,21.9895,0.1251,21.7153,6.6463,6.5183,0.1280,40.6548,20.8272,-2.6645,8586.3994,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,8608.5140,22.7630,22.6145,0.1485,22.2431,8.0481,7.7796,0.2685,39.3674,20.8488,1.2874,8608.5140,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,8631.2770,22.3525,22.2494,0.1031,22.0401,6.1093,5.9917,0.1176,37.4532,25.0018,1.9142,8631.2770,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,8653.6295,22.8795,22.7738,0.1057,22.5777,7.3824,6.5589,0.8235,40.1025,25.0230,-2.6493,8653.6295,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,8676.5090,22.2936,22.1764,0.1172,21.9591,7.9092,7.7792,0.1300,42.2460,20.2956,-2.1435,8676.5090,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,8698.8026,23.1255,23.0192,0.1063,22.4190,6.2198,5.6762,0.5436,40.2480,13.0242,1.9980,8698.8026,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,8721.9281,23.1995,23.0331,0.1664,22.7242,5.1477,5.0598,0.0879,30.1467,25.0087,10.1013,8721.9281,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,8745.1276,22.5888,22.4712,0.1176,22.2088,5.7898,5.6792,0.1106,31.9559,20.8374,-1.8092,8745.1276,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,8767.7164,22.3374,22.1508,0.1866,21.8537,5.2328,5.0564,0.1764,30.2045,20.8483,1.7514,8767.7164,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,8790.0538,22.4872,22.3327,0.1545,22.0860,5.1576,5.0409,0.1167,28.7154,25.0051,1.4891,8790.0538,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,8812.5410,22.9186,22.7615,0.1571,22.5036,5.9656,5.8214,0.1442,31.2333,25.0092,-2.5179,8812.5410,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,8835.4596,22.3317,22.1747,0.1570,21.9005,5.5529,5.4345,0.1184,33.3239,20.8470,-2.0906,8835.4596,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,8857.7913,22.7873,22.6537,0.1336,22.4341,5.3310,5.1177,0.2133,31.8392,20.8139,1.4847,8857.7913,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,8880.5786,21.2456,21.1158,0.1298,20.7797,6.2069,5.7857,0.4212,29.8658,20.8488,1.9734,8880.5786,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,8901.8242,22.0470,21.9142,0.1328,21.7591,5.1910,5.0699,0.1211,29.4690,20.8226,0.3968,8901.8242,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,8923.8712,22.3368,22.2051,0.1317,21.9573,5.1801,5.0248,0.1553,28.2446,25.0163,1.2244,8923.8712,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,8946.2080,21.9619,21.8408,0.1211,21.5874,5.8793,5.8051,0.0742,30.9241,20.8419,-2.6795,8946.2080,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,8968.1699,21.6390,21.4928,0.1462,21.1594,5.1158,5.0799,0.0359,29.8041,20.8212,1.1200,8968.1699,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,8989.8089,21.5760,21.4693,0.1067,21.2362,5.1636,5.0526,0.1110,28.9863,25.0131,0.8178,8989.8089,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,9011.3849,22.2071,22.1004,0.1067,21.8588,5.9481,5.7967,0.1514,32.4234,20.8285,-3.4371,9011.3849,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,9033.5920,22.3458,22.2330,0.1128,21.9538,5.6018,5.4738,0.1280,31.0448,20.8348,1.3786,9033.5920,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,9055.9378,22.7879,22.6784,0.1095,22.1017,5.4673,5.0331,0.4342,29.5338,25.0123,1.5110,9055.9378,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,9078.7257,21.1110,20.9715,0.1395,20.7405,6.0554,5.8000,0.2554,31.7582,16.6705,-2.2244,9078.7257,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,9099.8367,21.0025,20.8882,0.1143,20.7355,5.2283,5.0537,0.1746,27.3177,25.0058,4.4405,9099.8367,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,9120.8392,21.6707,21.5520,0.1187,21.3068,5.1919,5.0635,0.1284,31.3210,20.8322,-4.0033,9120.8392,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,9142.5099,22.1641,21.9300,0.2341,21.6163,5.8310,5.7449,0.0861,30.4825,20.8440,0.8385,9142.5099,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,9164.6740,21.3384,21.2229,0.1155,21.0267,5.1757,5.0804,0.0953,29.1624,25.0050,1.3201,9164.6740,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,9186.0124,22.9387,22.8324,0.1063,22.5539,5.7709,5.5108,0.2601,32.8290,20.8470,-3.6666,9186.0124,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,9208.9511,21.7999,21.6918,0.1081,21.3991,5.2451,5.1168,0.1283,30.7373,20.8239,2.0917,9208.9511,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,9230.7510,20.8210,20.7200,0.1010,20.2714,5.5214,5.1233,0.3981,29.7613,20.8368,0.9760,9230.7510,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,9251.5720,21.5515,21.2945,0.2570,20.9714,5.1773,5.0477,0.1296,29.7771,20.8300,-0.0158,9251.5720,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,9273.1235,22.1528,22.0403,0.1125,21.8434,5.1716,5.0745,0.0971,29.0556,25.0163,0.7215,9273.1235,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,9295.2763,22.2298,22.1201,0.1097,21.9422,5.1584,5.0714,0.0870,31.9191,20.8410,-2.8635,9295.2763,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,9317.5061,22.2993,22.0135,0.2858,21.7131,5.1890,5.0537,0.1353,30.5303,20.8287,1.3888,9317.5061,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,9339.8054,22.0333,21.9207,0.1126,21.6771,5.1624,5.0467,0.1157,29.0597,25.0116,1.4706,9339.8054,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,9361.8387,22.6256,22.4796,0.1460,22.2017,5.3260,5.1862,0.1398,32.0380,29.1871,-2.9783,9361.8387,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,9384.4643,24.3989,24.2193,0.1796,24.0719,7.4126,6.9131,0.4995,38.5995,16.6908,-6.5615,9384.4643,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,9408.8632,23.4401,23.2637,0.1764,22.7970,6.5741,5.9773,0.5968,30.8914,24.9769,7.7081,9408.8632,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,9432.3033,22.4313,22.2733,0.1580,22.0256,5.4100,5.3195,0.0905,32.4282,20.8450,-1.5368,9432.3033,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,9454.7346,22.8078,22.6594,0.1484,22.4286,5.2549,5.1925,0.0624,30.8419,25.0054,1.5863,9454.7346,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,9477.5424,22.0132,21.8459,0.1673,21.4516,6.3650,5.9348,0.4302,33.0395,20.8334,-2.1976,9477.5424,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,9499.5556,23.6547,23.4997,0.1550,23.4177,5.5357,5.1523,0.3834,31.8597,25.0214,1.1798,9499.5556,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,9523.2103,25.6502,25.4520,0.1982,25.1886,5.8868,5.1481,0.7387,3
